id_servidor,paso_temporal,temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
110,36,43.84,28.41,44.36,296.63,0
110,37,52.3,38.36,46.24,16.34,0
110,38,49.78,33.57,46.95,173.76,0
110,39,45.48,31.41,44.17,66.44,0
111,0,41.61,25.52,48.66,239.47,0
111,1,44.59,19.15,38.58,73.76,0
111,2,44.28,30.21,46.45,190.78,0
111,3,43.5,22.66,48.1,82.99,0
111,4,44.53,27.01,42.74,108.03,0
111,5,38.51,18.24,44.52,215.67,0
111,6,44.23,24.04,50.17,208.17,0
111,7,43.44,18.15,41.57,129.96,0
111,8,42.22,23.82,41.82,147.67,0
111,9,41.69,25.07,41.57,5.57,0
111,10,42.26,25.29,48.52,348.33,0
111,11,32.13,20.27,46.17,262.49,0
111,12,40.46,15.94,44.79,258.17,0
111,13,38.44,24.51,43.76,11.4,0
111,14,44.47,21.62,45.99,108.54,0
111,15,41.58,21.62,42.4,139.85,0
111,16,41.4,19.53,38.71,51.73,0
111,17,45.38,23.0,46.9,286.79,0
111,18,38.96,23.2,48.67,354.47,0
111,19,46.1,27.44,41.82,427.43,0
111,20,40.04,15.15,36.22,54.49,0
111,21,39.51,17.93,41.04,194.08,0
111,22,39.81,25.06,47.27,338.74,0
111,23,41.01,14.41,35.58,149.57,0
111,24,44.16,20.33,42.73,111.96,0
111,25,47.5,32.71,45.61,43.92,0
111,26,37.89,22.11,45.1,315.91,0
111,27,41.86,26.01,41.91,177.69,0
111,28,39.34,16.49,42.8,92.48,0
111,29,46.72,26.02,44.02,214.06,0
111,30,35.65,21.71,39.51,625.15,0
111,31,40.96,24.37,44.02,915.33,0
111,32,42.09,25.44,37.89,153.95,0
111,33,41.4,21.16,40.51,374.68,0
111,34,38.37,25.16,45.27,163.96,0
111,35,39.75,18.73,35.42,374.32,0
111,36,41.54,23.43,34.9,247.69,0
111,37,39.49,25.3,36.5,222.14,0
111,38,41.22,21.06,46.69,166.41,0
111,39,38.74,19.37,41.3,296.87,0
112,0,64.65,50.98,49.23,244.23,0
112,1,44.45,39.63,49.18,128.32,0
112,2,54.37,42.1,48.4,657.55,0
112,3,39.07,37.41,41.39,209.03,0
112,4,54.08,47.99,44.48,284.18,0
112,5,55.15,44.84,48.03,84.92,0
112,6,59.22,51.89,47.84,182.47,0
112,7,48.07,41.89,42.41,261.55,0
112,8,58.77,49.17,55.59,291.33,0
112,9,50.17,44.14,49.27,204.0,0
112,10,51.33,43.45,48.41,212.2,0
112,11,49.89,42.66,48.31,112.28,0
112,12,46.06,40.44,44.18,240.02,0
112,13,59.13,45.32,51.48,282.38,0
112,14,52.74,44.67,49.4,186.78,0
112,15,53.61,37.53,44.12,478.95,0
112,16,51.72,33.78,42.93,7.65,0
112,17,47.71,42.57,44.84,199.56,0
112,18,59.16,48.47,50.2,39.08,0
112,19,54.58,44.71,49.06,285.58,0
112,20,45.6,38.61,45.68,9.78,0
112,21,50.69,36.73,46.44,19.93,0
112,22,50.19,48.44,51.27,104.02,0
112,23,55.54,37.21,47.24,211.9,0
112,24,56.81,46.86,53.93,108.54,0
112,25,52.92,46.1,52.43,109.75,0
112,26,60.23,50.36,55.55,158.29,0
112,27,44.67,41.31,45.52,150.93,0
112,28,50.89,47.58,49.47,358.49,0
112,29,53.72,49.42,54.13,262.31,0
112,30,58.64,38.47,49.26,141.05,0
112,31,48.12,44.35,47.45,431.64,0
112,32,45.25,43.66,51.4,785.89,0
112,33,44.42,39.57,44.42,63.72,0
112,34,56.27,44.88,51.52,852.92,0
112,35,47.63,39.15,47.26,244.26,0
112,36,52.23,45.35,45.57,97.49,0
112,37,59.21,52.52,51.93,53.7,0
112,38,51.15,43.01,56.29,190.38,0
112,39,52.8,43.44,49.95,136.77,0
113,0,49.22,38.6,42.92,158.41,0
113,1,53.26,44.38,53.4,430.77,0
113,2,44.77,35.26,44.66,135.5,0
113,3,48.9,43.03,48.35,200.32,0
113,4,56.82,44.25,45.34,131.53,0
113,5,45.77,34.71,44.65,274.01,0
113,6,53.18,35.75,48.8,967.2,0
113,7,52.34,38.93,44.16,146.41,0
113,8,44.58,40.8,44.36,51.12,0
113,9,50.97,36.64,42.79,209.2,0
113,10,52.25,39.48,50.23,142.85,0
113,11,47.88,30.84,43.82,172.71,0
113,12,50.83,42.17,50.87,517.08,0
113,13,47.72,42.36,47.22,351.99,0
113,14,58.17,45.19,47.59,282.81,0
113,15,50.64,41.4,47.15,351.68,0
113,16,45.77,37.63,47.59,317.64,0
113,17,49.95,35.05,42.08,251.08,0
113,18,45.52,35.85,47.77,42.93,0
113,19,46.03,38.75,45.77,401.21,0
113,20,46.93,35.72,35.26,68.68,0
113,21,45.91,36.03,46.25,147.79,0
113,22,46.27,38.96,40.45,264.83,0
113,23,50.25,32.66,44.65,270.78,0
113,24,47.71,35.14,45.91,248.67,0
113,25,55.4,39.98,46.2,131.97,0
113,26,47.06,40.17,46.99,107.17,0
113,27,44.67,42.57,49.9,484.14,0
113,28,50.87,39.73,43.36,175.28,0
113,29,57.47,39.23,47.39,160.59,0
113,30,53.29,41.66,49.7,94.37,0
113,31,63.2,39.87,50.87,209.36,0
113,32,49.53,35.22,39.32,917.22,0
113,33,49.46,35.91,44.63,915.7,0
113,34,44.45,45.81,44.56,225.81,0
113,35,57.62,51.98,47.2,391.62,0
113,36,52.02,42.05,47.23,108.59,0
113,37,46.5,35.07,43.16,185.17,0
113,38,52.94,46.7,51.92,102.26,0
113,39,48.93,37.39,42.8,215.36,0
114,0,34.23,28.08,39.28,201.99,0
114,1,56.6,27.77,34.05,209.96,0
114,2,50.88,39.39,39.85,306.72,0
114,3,41.18,25.07,30.34,336.88,0
114,4,39.51,33.13,37.75,972.81,0
114,5,36.5,22.78,35.58,242.05,0
114,6,53.63,32.64,40.12,191.44,0
114,7,56.76,40.77,42.97,272.07,0
114,8,50.76,34.24,36.18,238.44,0
114,9,43.81,35.36,36.58,173.46,0
114,10,51.67,29.62,38.77,438.24,0
114,11,49.34,33.78,40.7,114.46,0
114,12,48.88,31.0,36.2,354.53,0
114,13,51.32,38.11,38.56,17.48,0
114,14,37.74,25.58,38.18,277.63,0
114,15,43.2,34.76,37.27,352.39,0
114,16,44.55,31.72,39.55,48.87,0
114,17,46.7,26.36,34.23,196.67,0
114,18,39.78,28.91,32.37,265.85,0
114,19,42.16,23.6,38.76,210.24,0
114,20,39.09,16.95,30.84,225.38,0
114,21,46.77,25.21,31.82,196.35,0
114,22,47.79,28.46,31.03,499.52,0
114,23,41.91,30.33,32.21,464.17,0
114,24,49.18,24.77,32.73,119.58,0
114,25,40.57,28.74,42.1,232.1,0
114,26,50.61,30.95,34.82,102.38,0
114,27,42.54,27.7,40.06,93.1,0
114,28,44.47,25.68,33.94,69.06,0
114,29,45.36,27.08,31.11,6.29,0
114,30,49.05,35.35,37.17,310.99,0
114,31,45.32,23.1,28.99,107.18,0
114,32,49.49,34.63,35.57,118.31,0
114,33,51.45,35.47,35.86,609.73,0
114,34,47.01,28.58,29.4,191.28,0
114,35,41.59,31.85,42.14,94.02,0
114,36,45.45,26.88,35.61,299.08,0
114,37,44.04,31.08,34.54,216.24,0
114,38,45.46,38.91,41.06,111.38,0
114,39,46.98,35.09,35.85,282.03,0
115,0,40.03,26.71,47.11,307.52,0
115,1,46.38,25.74,41.61,290.69,0
115,2,37.6,29.08,48.24,202.18,0
115,3,51.23,41.03,50.4,322.86,0
115,4,49.56,33.67,48.11,66.78,0
115,5,43.88,26.62,47.34,309.28,0
115,6,52.92,35.98,49.46,580.33,0
115,7,38.44,25.91,45.49,328.76,0
115,8,46.31,37.21,46.27,178.4,0
115,9,43.38,27.61,48.18,59.79,0
115,10,49.38,31.58,47.31,267.62,0
115,11,51.03,39.48,48.99,277.15,0
115,12,54.25,29.74,47.82,125.21,0
115,13,46.48,38.49,56.67,135.45,0
115,14,40.61,30.85,40.83,160.85,0
115,15,53.32,30.79,42.01,51.02,0
115,16,38.97,27.59,52.09,103.77,0
115,17,51.65,36.79,48.77,336.2,0
115,18,41.5,29.16,44.56,584.41,0
115,19,41.55,38.76,47.87,402.63,0
115,20,43.67,28.63,47.68,860.48,0
115,21,49.08,29.32,52.62,368.06,0
115,22,43.28,35.15,44.43,101.96,0
115,23,48.43,30.7,44.3,13.01,0
115,24,49.91,32.29,44.18,49.57,0
115,25,38.83,25.9,44.88,126.43,0
115,26,45.62,31.58,49.05,104.79,0
115,27,53.31,32.62,50.84,122.95,0
115,28,52.1,38.03,50.45,155.8,0
115,29,44.4,29.22,52.27,24.67,0
115,30,48.61,32.49,43.53,55.14,0
115,31,45.81,35.98,44.24,153.53,0
115,32,50.86,31.31,49.74,222.75,0
115,33,52.77,35.48,47.18,73.1,0
115,34,51.4,41.13,44.78,215.07,0
115,35,47.3,31.26,43.83,196.42,0
115,36,44.76,36.43,48.05,185.63,0
115,37,41.86,33.2,43.61,101.76,0
115,38,46.39,34.57,43.01,19.99,0
115,39,47.27,33.96,45.4,383.57,0
116,0,59.4,50.18,57.98,442.63,0
116,1,61.9,58.23,54.93,394.3,0
116,2,57.03,50.6,49.89,316.56,0
116,3,55.11,44.68,50.57,314.8,0
116,4,53.5,45.17,52.43,279.88,0
116,5,54.41,46.1,50.3,174.33,0
116,6,51.64,40.78,52.09,91.61,0
116,7,53.81,47.42,51.88,177.5,0
116,8,57.13,48.08,46.01,230.68,0
116,9,55.64,48.24,54.77,5.56,0
116,10,47.91,42.26,47.34,161.65,0
116,11,56.86,49.44,52.29,80.89,0
116,12,53.28,44.12,56.22,301.66,0
116,13,56.11,47.1,58.28,114.03,0
116,14,52.32,45.08,49.63,219.39,0
116,15,59.48,52.67,56.85,96.0,0
116,16,52.6,45.31,49.81,371.72,0
116,17,59.48,53.44,54.34,24.09,0
116,18,52.53,48.6,51.11,237.1,0
116,19,53.33,49.73,47.93,26.73,0
116,20,56.67,48.39,53.32,118.88,0
116,21,51.21,44.65,52.28,204.74,0
116,22,63.68,49.68,51.38,210.64,0
116,23,55.58,46.33,55.68,207.51,0
116,24,54.79,49.33,51.99,870.41,0
116,25,58.5,50.47,51.85,102.98,0
116,26,55.69,55.68,58.03,160.31,0
116,27,58.66,49.94,48.62,183.8,0
116,28,59.45,51.88,57.58,203.44,0
116,29,60.33,50.7,52.72,172.12,0
116,30,51.93,47.15,55.72,267.55,0
116,31,50.46,50.77,58.33,191.21,0
116,32,51.44,47.56,54.75,204.16,0
116,33,52.22,46.4,49.44,134.08,0
116,34,58.77,43.7,46.77,53.71,0
116,35,64.09,50.67,49.3,198.48,0
116,36,54.44,45.78,55.48,324.89,0
116,37,55.3,50.57,53.55,233.26,0
116,38,52.71,48.07,50.89,81.9,0
116,39,56.88,46.92,51.91,1000.0,0
117,0,34.9,25.18,31.69,304.35,0
117,1,44.06,25.35,32.87,222.42,0
117,2,46.6,24.31,39.87,165.69,0
117,3,43.99,23.63,28.97,8.53,0
117,4,49.51,29.9,36.82,90.62,0
117,5,52.13,26.68,31.49,422.23,0
117,6,45.7,31.02,35.32,1.0,0
117,7,51.02,16.92,32.45,149.84,0
117,8,43.82,23.85,34.15,178.04,0
117,9,46.36,22.96,31.96,218.46,0
117,10,41.01,24.91,31.44,0.34,0
117,11,48.5,21.8,33.23,200.9,0
117,12,45.13,19.5,36.78,22.33,0
117,13,51.05,28.61,32.28,191.69,0
117,14,43.05,23.55,39.28,101.71,0
117,15,39.93,28.15,39.0,76.1,0
117,16,43.6,21.21,36.44,280.18,0
117,17,34.13,19.38,32.11,151.73,0
117,18,43.02,26.89,38.34,236.85,0
117,19,45.85,28.46,31.85,240.82,0
117,20,52.3,23.46,30.73,332.39,0
117,21,43.33,21.86,34.74,35.01,0
117,22,46.78,30.92,37.27,741.59,0
117,23,43.57,25.7,33.45,181.98,0
117,24,36.72,21.93,23.98,134.63,0
117,25,41.51,19.94,29.91,42.09,0
117,26,43.07,23.17,28.93,252.79,0
117,27,39.33,24.35,34.96,69.33,0
117,28,40.58,28.98,34.78,242.14,0
117,29,41.97,25.86,31.94,411.34,0
117,30,43.94,25.38,42.52,297.6,0
117,31,40.41,22.26,35.82,346.97,0
117,32,42.26,31.45,40.01,93.72,0
117,33,46.88,29.83,43.07,271.53,0
117,34,47.73,29.51,38.3,42.69,0
117,35,44.3,25.68,31.39,151.98,0
117,36,42.41,27.53,31.83,388.95,0
117,37,41.57,15.62,32.59,107.06,0
117,38,43.54,26.73,27.61,313.36,0
117,39,42.71,33.62,37.24,301.88,0
118,0,45.62,33.55,42.62,300.26,0
118,1,46.67,32.67,39.51,116.0,0
118,2,53.51,37.49,34.33,206.01,0
118,3,46.22,28.95,37.5,15.63,0
118,4,47.34,26.75,37.68,248.31,0
118,5,46.67,28.01,36.18,238.64,0
118,6,46.49,34.24,44.69,31.01,0
118,7,41.85,30.13,38.38,303.79,0
118,8,46.22,28.62,41.84,246.57,0
118,9,45.31,28.2,36.01,268.8,0
118,10,50.75,32.81,45.15,134.56,0
118,11,46.12,32.0,37.58,201.47,0
118,12,42.97,26.43,31.56,187.61,0
118,13,43.3,26.57,43.43,162.22,0
118,14,42.13,30.0,38.06,200.46,0
118,15,54.25,35.78,49.29,330.77,0
118,16,50.55,30.41,42.93,308.99,0
118,17,39.2,26.2,41.79,38.18,0
118,18,49.83,31.76,45.13,298.25,0
118,19,39.46,32.26,42.28,322.94,0
118,20,47.98,26.17,39.57,161.86,0
118,21,41.74,27.24,43.87,241.01,0
118,22,49.58,35.09,43.54,239.28,0
118,23,36.79,27.19,37.22,78.0,0
118,24,43.42,35.25,45.19,134.17,0
118,25,45.8,25.92,32.08,270.1,0
118,26,41.19,26.07,43.47,120.5,0
118,27,43.45,32.2,46.3,297.06,0
118,28,50.97,29.09,44.43,336.6,0
118,29,54.63,29.97,44.7,317.24,0
118,30,50.8,32.72,41.83,417.58,0
118,31,41.37,29.85,40.47,662.76,0
118,32,52.08,28.32,36.07,201.26,0
118,33,41.43,34.07,48.49,218.48,0
118,34,45.89,32.83,40.56,172.75,0
118,35,47.07,32.28,43.04,245.06,0
118,36,54.43,32.04,42.64,25.34,0
118,37,48.95,28.9,35.97,618.77,0
118,38,43.06,28.07,34.26,14.71,0
118,39,42.36,30.73,41.24,64.49,0
119,0,56.84,52.47,55.87,159.76,0
119,1,55.38,51.96,57.86,55.2,0
119,2,55.85,47.95,57.86,239.6,0
119,3,50.02,46.52,48.75,99.94,0
119,4,58.93,53.36,52.59,172.03,0
119,5,46.45,46.7,52.25,27.74,0
119,6,49.25,48.79,64.64,55.61,0
119,7,61.69,48.67,53.3,268.52,0
119,8,50.71,51.6,55.08,193.9,0
119,9,48.46,52.83,58.08,86.87,0
119,10,47.27,43.9,55.24,194.34,0
119,11,60.69,47.23,54.08,107.14,0
119,12,46.47,47.04,57.28,85.95,0
119,13,50.82,49.22,50.47,319.68,0
119,14,45.56,42.16,48.71,273.95,0
119,15,56.05,54.67,60.7,177.45,0
119,16,53.43,50.37,54.97,197.32,0
119,17,52.89,49.59,50.41,178.99,0
119,18,63.87,53.15,51.82,238.44,0
119,19,51.22,52.2,53.08,84.06,0
119,20,55.58,52.16,55.74,283.5,0
119,21,56.39,50.07,56.34,222.43,0
119,22,51.33,50.55,53.93,148.43,0
119,23,58.56,53.51,57.61,121.47,0
119,24,54.44,52.26,54.34,280.94,0
119,25,59.74,57.04,61.97,161.94,0
119,26,54.89,50.69,63.5,96.13,0
119,27,48.06,52.73,54.7,133.85,0
119,28,60.06,49.64,56.19,272.3,0
119,29,63.94,51.43,56.72,13.27,0
119,30,55.04,51.63,55.96,137.35,0
119,31,50.65,48.36,56.18,308.47,0
119,32,59.9,47.55,55.24,159.81,0
119,33,63.8,52.7,54.42,212.74,0
119,34,55.22,51.95,59.99,310.41,0
119,35,56.89,56.0,58.13,287.08,0
119,36,54.75,50.15,53.56,127.19,0
119,37,46.53,46.15,61.1,164.35,0
119,38,53.92,50.18,54.46,288.57,0
119,39,63.34,53.21,57.05,292.74,0
